交易证券,交收日期,摘要,发生金额,成交数量,成交价格,资金余额,货币代码,委托日期,结算汇率,融资账户
柳 工  000528,2017-12-12,证券买入,-20031.01,2500,8.01,839460.64,人民币,20171212,0,
云南铜业  000878,2017-12-12,证券买入,-25367.61,2000,12.68,814093.03,人民币,20171212,0,
中远海控  601919,2017-12-12,证券买入,-20886.68,3000,6.96,793206.35,人民币,20171212,0,
金天利01  205001,2017-12-12,专项融券回购(日),-760000.0,7600,2.0,33206.35,人民币,20171212,0,
蓝思发债  370433,2017-12-12,中签缴款,-3000.0,0,100.0,30206.35,人民币,20171208,0,
云海金属  002182,2017-12-12,证券买入,-22631.8,2500,9.05,989214.99,人民币,20171212,0,
东华能源  002221,2017-12-12,证券买入,-24547.36,2000,12.27,1011846.79,人民币,20171212,0,
濮耐股份  002225,2017-12-12,证券买入,-22086.63,4000,5.52,1063042.15,人民币,20171212,0,
金字火腿  002515,2017-12-12,证券买入,-26648.0,3000,8.88,1036394.15,人民币,20171212,0,
金天利01  205001,2017-12-12,专项融券购回(日),1253068.66,12530,2.0,1283572.37,人民币,20171211,0,
天桥起重  002523,2017-12-12,证券买入,-38171.44,7200,5.3,1226627.3,人民币,20171212,0,
壹桥股份  002447,2017-12-12,证券买入,-19481.84,3600,5.41,1207145.46,人民币,20171212,0,
金莱特  002723,2017-12-12,证券买入,-18752.62,900,20.83,1188392.84,人民币,20171212,0,
英特集团  000411,2017-12-12,证券买入,-18572.57,900,20.63,1169820.27,人民币,20171212,0,
红墙股份  002809,2017-12-12,证券买入,-17495.35,600,29.15,1152324.92,人民币,20171212,0,
陕天然气  002267,2017-12-12,证券买入,-18681.6,2300,8.12,1133643.32,人民币,20171212,0,
兴化股份  002109,2017-12-12,证券买入,-19465.84,2800,6.95,1114177.48,人民币,20171212,0,
黔源电力  002039,2017-12-12,证券买入,-18773.63,1200,15.64,1264798.74,人民币,20171212,0,
章源钨业  002378,2017-12-12,证券买入,-29048.7,3000,9.68,1085128.78,人民币,20171212,0,
金天利01  205001,2017-12-13,专项融券购回(日),760041.64,7600,2.0,790247.99,人民币,20171212,0,
奥拓电子  002587,2017-12-13,证券卖出,18902.39,2700,7.01,809150.38,人民币,20171213,0,
万丰奥威  002085,2017-12-13,证券卖出,18763.58,1100,17.08,827913.96,人民币,20171213,0,
苏州高新  600736,2017-12-13,证券卖出,18130.04,2900,6.26,846044.0,人民币,20171213,0,
金天利01  205001,2017-12-13,专项融券回购(日),-760000.0,7600,2.0,123938.68,人民币,20171213,0,
天桥起重  002523,2017-12-13,证券卖出,37894.68,7200,5.27,883938.68,人民币,20171213,0,
金天利01  205001,2017-12-14,专项融券回购(日),-775000.0,7750,2.0,30055.06,人民币,20171214,0,
金天利01  205001,2017-12-14,专项融券购回(日),760041.64,7600,2.0,883980.32,人民币,20171213,0,
深圳燃气  601139,2017-12-14,证券买入,-78925.26,10000,7.89,805055.06,人民币,20171214,0,
金天利01  205001,2017-12-15,专项融券购回(日),775042.47,7750,2.0,805097.53,人民币,20171214,0,
中远海控  601919,2017-12-15,证券卖出,19564.14,3000,6.53,824661.67,人民币,20171215,0,
众信旅游  002707,2017-12-15,证券卖出,21372.18,2000,10.7,846033.85,人民币,20171215,0,
融捷股份  002192,2017-12-15,证券卖出,18480.94,500,37.01,882634.85,人民币,20171215,0,
金天利01  205001,2017-12-15,专项融券回购(日),-775000.0,7750,2.0,107634.85,人民币,20171215,0,
新代码  123003,2017-12-15,新股入帐,0.0,30,0.0,30055.06,人民币,20171208,0,
华业资本  600240,2017-12-15,证券卖出,18120.06,2100,8.64,864153.91,人民币,20171215,0,
苏州固锝  002079,2017-12-18,证券卖出,21936.44,2300,9.55,904698.69,人民币,20171218,0,
金天利01  205001,2017-12-18,专项融券购回(日),775127.4,7750,2.0,882762.25,人民币,20171215,0,
金字火腿  002515,2017-12-18,证券卖出,26066.06,3000,8.7,930764.75,人民币,20171218,0,
宏大爆破  002683,2017-12-18,证券买入,-18437.53,2400,7.68,912327.22,人民币,20171218,0,
美邦服饰  002269,2017-12-18,证券买入,-18758.63,5700,3.29,893568.59,人民币,20171218,0,
濮耐股份  002225,2017-12-18,证券买入,-18671.61,3400,5.49,874896.98,人民币,20171218,0,
山东黄金  600547,2017-12-18,证券买入,-18245.83,600,30.4,856651.15,人民币,20171218,0,
报 喜 鸟  002154,2017-12-18,证券买入,-18485.53,5500,3.36,838165.62,人民币,20171218,0,
洛阳钼业  603993,2017-12-18,证券卖出,19893.7,3000,6.64,858059.32,人民币,20171218,0,
博世科  300422,2017-12-18,证券卖出,21551.94,1300,16.6,879611.26,人民币,20171218,0,
正源股份  600321,2017-12-18,证券卖出,18279.84,4400,4.16,897891.1,人民币,20171218,0,
金天利01  205001,2017-12-18,专项融券回购(日),-852000.0,8520,2.0,45891.1,人民币,20171218,0,
金天利01  205001,2017-12-19,专项融券回购(日),-848000.0,8480,2.0,30664.7,人民币,20171219,0,
海源机械  002529,2017-12-19,证券卖出,17631.99,1100,16.05,878664.7,人民币,20171219,0,
张家界  000430,2017-12-19,证券买入,-18338.5,2100,8.73,861032.71,人民币,20171219,0,
泰山石油  000554,2017-12-19,证券买入,-18566.57,2300,8.07,879371.21,人民币,20171219,0,
金天利01  205001,2017-12-19,专项融券购回(日),852046.68,8520,2.0,897937.78,人民币,20171218,0,
金天利01  205001,2017-12-20,专项融券购回(日),848046.47,8480,2.0,878711.17,人民币,20171219,0,
濮耐股份  002225,2017-12-20,证券卖出,38873.4,7400,5.26,917584.57,人民币,20171220,0,
百洋股份  002696,2017-12-20,证券卖出,33166.82,1800,18.45,950751.39,人民币,20171220,0,
金天利01  205001,2017-12-20,专项融券回购(日),-848000.0,8480,2.0,102751.39,人民币,20171220,0,
-  -,2017-12-21,利息归本,71.24,0,0.0,102822.63,人民币,20171221,0,
-  -,2017-12-21,利息归本,0.22,0,0.0,1796.43,美元,20171221,0,
金天利01  205001,2017-12-21,专项融券回购(日),-920000.0,9200,2.0,30869.1,人民币,20171221,0,
金天利01  205001,2017-12-21,专项融券购回(日),848046.47,8480,2.0,950869.1,人民币,20171220,0,
-  -,2017-12-21,利息归本,0.01,0,0.0,10.34,人民币,20171221,0,是
赣锋锂业  002460,2017-12-22,证券买入,-14353.28,200,71.74,918387.78,人民币,20171222,0,
金天利01  205001,2017-12-22,专项融券购回(日),920050.41,9200,2.0,950919.51,人民币,20171221,0,
合力泰  002217,2017-12-22,证券买入,-18178.45,1700,10.69,932741.06,人民币,20171222,0,
格林美  002340,2017-12-22,证券买入,-18179.45,2600,6.99,900208.33,人民币,20171222,0,
宏大爆破  002683,2017-12-22,证券卖出,17736.88,2400,7.4,917945.21,人民币,20171222,0,
亚太科技  002540,2017-12-22,证券卖出,69194.92,9300,7.45,987140.13,人民币,20171222,0,
合力泰  002217,2017-12-22,证券买入,-18246.47,1700,10.73,968893.66,人民币,20171222,0,
神火股份  000933,2017-12-22,证券卖出,20897.79,2500,8.37,989791.45,人民币,20171222,0,
金天利01  205001,2017-12-22,专项融券回购(日),-920000.0,9200,2.0,69791.45,人民币,20171222,0,
蓝科高新  601798,2017-12-25,证券买入,-18786.0,2000,9.39,971156.68,人民币,20171225,0,
金天利01  205001,2017-12-25,专项融券购回(日),920151.23,9200,2.0,989942.68,人民币,20171222,0,
隆鑫通用  603766,2017-12-25,证券买入,-18527.93,2700,6.86,952628.75,人民币,20171225,0,
大庆华科  000985,2017-12-25,证券买入,-18095.43,900,20.1,934533.32,人民币,20171225,0,
浙江美大  002677,2017-12-25,证券买入,-17395.34,1000,17.39,917137.98,人民币,20171225,0,
红墙股份  002809,2017-12-25,证券卖出,19348.81,600,32.29,936486.79,人民币,20171225,0,
山河智能  002097,2017-12-25,证券卖出,19770.26,2800,7.07,956257.05,人民币,20171225,0,
洪都航空  600316,2017-12-25,证券卖出,17113.38,1200,14.28,973370.43,人民币,20171225,0,
金莱特  002723,2017-12-25,证券卖出,19873.14,900,22.11,993243.57,人民币,20171225,0,
美格智能  002881,2017-12-25,证券卖出,17828.79,600,29.753,1011072.36,人民币,20171225,0,
合力泰  002217,2017-12-25,证券卖出,34329.32,3400,10.11,1045401.68,人民币,20171225,0,
金天利01  205001,2017-12-25,专项融券回购(日),-959000.0,9590,2.0,86401.68,人民币,20171225,0,
新代码  128024,2017-12-26,新股入帐,0.0,10,0.0,86401.68,人民币,20171205,0,
金天利01  205001,2017-12-26,专项融券购回(日),959052.55,9590,2.0,1045454.23,人民币,20171225,0,
中钢天源  002057,2017-12-26,证券卖出,18650.72,1500,12.45,1064104.95,人民币,20171226,0,
壹桥股份  002447,2017-12-26,证券卖出,18623.76,3600,5.18,1082728.71,人民币,20171226,0,
曲美家居  603818,2017-12-26,证券买入,-17405.57,1200,14.5,1065323.14,人民币,20171226,0,
蓝科高新  601798,2017-12-26,证券买入,-17884.72,1900,9.41,1047438.42,人民币,20171226,0,
金天利01  205001,2017-12-26,专项融券回购(日),-1015000.0,10150,2.0,32438.42,人民币,20171226,0,
英特集团  000411,2017-12-27,证券卖出,18003.56,900,20.03,970680.17,人民币,20171227,0,
我乐家居  603326,2017-12-27,证券买入,-19536.25,1000,19.53,975212.5,人民币,20171227,0,
万丰奥威  002085,2017-12-27,证券买入,-18435.53,1000,18.43,956776.97,人民币,20171227,0,
塞力斯  603716,2017-12-27,证券买入,-20538.57,400,51.33,936238.4,人民币,20171227,0,
浙江美大  002677,2017-12-27,证券卖出,16438.21,1000,16.46,952676.61,人民币,20171227,0,
深圳燃气  601139,2017-12-27,证券卖出,84388.46,10000,8.45,1055068.63,人民币,20171227,0,
金天利01  205001,2017-12-27,专项融券回购(日),-1017000.0,10170,2.0,38068.63,人民币,20171227,0,
绿城水务  601368,2017-12-27,证券买入,-18145.8,2000,9.07,994748.75,人民币,20171227,0,
曲江文旅  600706,2017-12-27,证券买入,-15373.32,800,19.21,1012894.55,人民币,20171227,0,
金天利01  205001,2017-12-27,专项融券购回(日),1015055.62,10150,2.0,1047494.04,人民币,20171226,0,
曲江文旅  600706,2017-12-27,证券买入,-19226.17,1000,19.22,1028267.87,人民币,20171227,0,
金天利01  205001,2017-12-28,专项融券购回(日),1017055.73,10170,2.0,1055124.36,人民币,20171227,0,
东材科技  601208,2017-12-28,证券买入,-18665.97,3000,6.22,1036458.39,人民币,20171228,0,
埃斯顿  002747,2017-12-28,证券买入,-17829.35,1600,11.14,1018629.04,人民币,20171228,0,
陕天然气  002267,2017-12-28,证券卖出,19593.5,2300,8.53,1038222.54,人民币,20171228,0,
